step,trust,system_performance,voter_satisfaction,representativity,equity_dimension_var,party_position_stability,declared_real_distance,discovered_inconsistency,latent_inconsistency,mean_electoral_support,bills_passed,total_bills,pass_rate,ai_proportion,transparency,transparency_input,transparency_process,transparency_output,party_positions,scenario_id,replicate,seed,num_parties,num_seats,num_voters,dimension,adapt_threshold,adapt_rate
26,0.7949659084003966,0.548518765020306,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,26,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
27,0.7949659084003966,0.5479489644505056,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,27,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
28,0.7949659084003966,0.547419863921405,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,28,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
29,0.7949659084003966,0.5469272530839666,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,29,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
30,0.7949659084003966,0.546467482969024,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,30,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
31,0.7949659084003966,0.5460373754421424,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,31,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
32,0.7949659084003966,0.5456341496356907,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,32,0.03125,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
33,0.7949659084003966,0.5452553617569029,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,33,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
34,0.7949659084003966,0.5448988555180436,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,34,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
35,0.7949659084003966,0.5445627210642622,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,1,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
36,0.7949659084003966,0.5553563718579129,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,2,36,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
37,0.7949659084003966,0.5547557712573123,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,2,37,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
38,0.7949659084003966,0.5541867812146382,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,2,38,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
39,0.7949659084003966,0.5536469701485112,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,2,39,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
40,0.7949659084003966,0.5531341496356907,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,2,40,0.05,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
41,0.7949659084003966,0.552646344757642,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,2,41,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
42,0.7949659084003966,0.5521817686833097,0.5943776838087256,0.5790752506114081,0.01876723872751686,0.0,0.37264970403211806,0.0,0.37264970403211806,-0.8938169665725296,2,42,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.47329578591465915, 0.965209049757709, 0.5197961420628378], 'real_vector': [-0.250919762305275, 0.9014286128198323, 0.4639878836228102], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [0.6182482125533962, -1.0527258885953856, 1.0483317130411816], 'real_vector': [0.416145155592091, -0.9588310114083951, 0.9398197043239886], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-1.158859868124519, -0.4431170438137517, -0.22822649789065907], 'real_vector': [-0.6363500655857988, -0.6331909802931324, -0.39151551408092455], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-1.0257874782190886, -0.12258094914525286, -0.31243157350992373], 'real_vector': [-0.7210122786959163, -0.4157107029295637, -0.2672763134126166], 'inconsistency': 0.0}]",0,0,42,4,40,100,3,1.0,0.2
